#TYPE Selected.Microsoft.Open.AzureAD.Model.Group
"MailEnabled","DisplayName","Mail","SecurityEnabled"
"True","Email - Bristol - CorporateSales","CorporateSales@vistra.com","False"
"True","Picasso Project","PicassoProject@vistra.com","False"
"True","*Email - Luxembourg - Catalyst admin","Catalyst.admin.lux@vistra.com","False"
"True","IT Support Europe","ITSupportEuropeAmsterdam@vistra.com","False"
"True","*Email - Zurich Team - SEECOR","Email.ZRH.SEECOR@vistra.com","False"
"True","Email - Global SD Information Share","SDinfoshare@vistra.com","False"
"True","*Email - Amsterdam FDC","FDC.nl@vistra.com","False"
"True","Email - Hong Kong Incorp BVI Formations","Email-HongKongIncorpBVIFormations@vistra.com","False"
"True","*email - Amsterdam - OCM.nl","OCM.nl@vistra.com","False"
"True","allreceptions_poland","allreceptions_poland@vistra.com","False"
"True","pay-sup-pol.vcscee","pay-sup-pol.cee@vistra.com","False"
"True","Outsourcing","Outsourcing@vistra.com","False"
"True","Email - Asia Pacific AI Community","asia.ai@vistra.com","False"
"True","Email - Bristol - AS400_Support","AS400Support.bristol@vistra.com","False"
"True","CS call","CScall@vistra.com","False"
"True","Chime DDQ","ChimeDDQ@vistra.com","False"
"True","Email - Sovereign Group","sovereigngroup@vistra.com","False"
"True","H&S","HS@vistra.com","False"
"True","Email - Reading - Indirect VAT","vat.uk@vistra.com","False"
"True","TCSLondon","TCSLondon@vistra.com","False"
"True","Email - Mauritius - MRU Billing","email.mumrubilliing@vistra.com","False"
"True","frankfurt@vistra.com","Frankfurt@vistra.com","False"
"True","Email - Bristol - formationteam","UKformationteam@vistra.com","False"
"True","eques.fiz","eques.fiz@vistra.com","False"
"True","ML-SG-VietnamAccessFundLimited","vietnamaccessfund@vistra.com","False"
"True","Pelican Phase 1 GO LIVE Training","PelicanTrain@vistra.com","False"
"True","Email - All Staff Orangefield Frankfurt","EmailAllStaffOrangefieldFrankfurt@vistra.com","False"
"True","Email - Hong Kong Division IE","Email-AllStaffVistraHongKongIE@vistra.com","False"
"True","Test","Test414@vistra.com","False"
"True","Email - Canyon - Biocryst Ireland","biocrystIreland@canyoncts.com","False"
"True","Csafe.nl@vistra.com","Csafe.nl@vistra.com","False"
"True","Email - India Ujwal - SOA payroll","soapayroll.ind@vistra.com","False"
"True","Email - Mauritius - GDRMU-ML-Bridge India Fund","bifadmin@vistra.com","False"
"True","moneymakers.ufk","moneymakers.ufk@vistra.com","False"
"True","Email - Global AI Enquiries","ai.enquiries@vistra.com","False"
"True","LU - AI Finance","LU-AIFinance@vistra.com","False"
"True","Email - Luxembourg - Regulatory","regulatory.lux@vistra.com","False"
"True","ML-SG-Ikhlascapital","Ikhlascapital.sg@vistra.com","False"
"True","ViewPoint in the cloud demo","ViewPointintheclouddemo@vistra.com","False"
"True","Invoices (Futura)","invoices.futura@vistra.com","False"
"True","Email - Jersey Alpha/Rho/Petroleum Team","emailjerseyalpharhopetroleum@vistra.com","False"
"True","MDRs","MDRs@vistra.com","False"
"True","acc-sup-kra.vcscee","acc-sup-kra.cee@vistra.com","False"
"True","*Email - Jersey Signatories","JerseySignatories@vistra.com","False"
"True","SOC Audit","SOCAudit@vistra.com","False"
"True","Audit","Audit535@vistra.com","False"
"True","CoSec","CoSec645@vistra.com","False"
"True","Email - SBSTeam","SBSteam@vistra.com","False"
"True","Email - Luxembourg - groupdwsaccess","groupdwsaccess.lux@vistra.com","False"
"True","Email - Reading - Events","reading.events@vistra.com","False"
"True","*Email ? PMO & BA Technology Leadership Team","PMO&BATechnologyLeadershipTeam@vistra.com","False"
"True","HR BP","Compensations@vistra.com","False"
"True","zzEmail - Datacenter Alerts - Hong Kong","dcalertshkg@vistra.com","False"
"True","Katarzyna Skalska","katarzyna.skalska@vistra.pl","False"
"True","Southwest US","SouthwestUS@vistra.com","False"
"True","Email - Trinity Advisors","Trinity.Advisors@vistra.com","False"
"True","Email - Frankfurt - CS2-Vistra Frankfurt","CS2.FRA.de@vistra.com","False"
"True","Email - India Ujwal - Eka Payroll","ekapayroll.ind@vistra.com","False"
"True","*Email - VME - HRS","HRS.me@vistra.com","False"
"True","*Email - Amsterdam - Kulicke & Soffa","kulickesoffa.nl@vistra.com","False"
"True","Email - Canyon - Andrew's Christmas List 2017","AndrewsChristmasList2017@canyoncts.com","False"
"True","Email - Canyon - Managing Agent","managingagent@canyoncts.com","False"
"True","Email - Bristol - All Staff Vistra Scotland MGW - O365","Email-Bristol-AllStaffVistraScotlandMGW-O365@vistra.com","False"
"True","*Email - Luxembourg - Eurinvest","eurinvest.lux@vistra.com","False"
"True","VFSGL - GFSC PRISM 2020","VFSGL-GFSCPrism2020@vistra.com","False"
"True","*Email - Amsterdam Project Auto","Project.Auto.nl@vistra.com","False"
"True","GFG","GFG@vistra.com","False"
"True","*Email - All Staff ExCo","Email-ExCo@vistra.com","False"
"True","MRU SSC","MRUSSC@vistra.com","False"
"True","Chrome River and FCM","TEMTMCProjects@vistra.com","False"
"True","Vistra - Team","Vistra-Team@vistra.com","False"
"True","Laurens Personal","LaurensPersonal@vistra.com","False"
"True","*Email - Netherlands - Polytec Holdings International Limited","Polytec.nl@vistra.com","False"
"True","monitoring","monitoring.vfsp@vistra.com","False"
"True","All Wroclaw CEE VCS","allwroclaw.cee@vistra.com","False"
"True","CF remediation","Test461@vistra.com","False"
"True","opoka.fiz","opoka.fiz@ofiz.pl","False"
"True","*Email - Amsterdam - GATX","Gatx@vistra.com","False"
"True","Email - North Asia Leadership Team","Email-NorthAsiaLeadershipTeam@vistra.com","False"
"True","*Email - Amsterdam - Team Floris","Team.Floris.NL@vistra.com","False"
"True","Team Berlin","TeamBerlin@vistra.com","False"
"True","*Email - Luxembourg - All Capital Markets Team","emailluxteamAllCapitalMarkets@vistra.com","False"
"True","ML-SG-Acv3","Acv3.sg@vistra.com","False"
"True","Capital Markets","CapitalMarket_Vistra@vistra.com","False"
"True","Email - Zurich Bregal","bregal_ch@vistra.com","False"
"True","Vistra AML Officers","VistraAMLOfficers@vistra.com","False"
"True","ipoaktywne.fiz","ipoaktywne.fiz@ofiz.pl","False"
"True","*Email - Benelux Accounting","benelux.accounting@vistra.com","False"
"True","Department - Location - Position (folder wzorcowy","Department-Location-Positionfolderwzorcowy@vistra.com","False"
"True","symphony.payroll","symphony.payroll@vistra.com","False"
"True","CPC Marketing","CPCMarketing@vistra.com","False"
"True","Email - All Staff Vistra SYC MGW - O365","Email-AllStaffVistraSeyMGW-O365@vistra.com","False"
"True","Vistra dormant accounts","Vistradormantaccounts@vistra.com","False"
"True","WFH","WFH891@vistra.com","False"
"True","Team1","Team2@vistra.com","False"
"True","panattoni_group@vistra.com","panattoni_group@vistra.com","False"
"True","KYC Project - Items and Timeline","KYCProject-ItemsandTimeline@vistra.com","False"
"True","VISTRA V&SR Team BCP","VISTRAVSRTeamBCP@vistra.com","False"
"True","ML-AU-Netskope","netskope.au@vistra.com","False"
"True","CDD team- BDO","CDDteam-BDO@vistra.com","False"
"True","Email - Canyon - Christmas Client List 2016","ChristmasClientList2016@canyoncts.com","False"
"True","illnessicon.vcscee","illnessicon.cee@vistra.com","False"
"True","Email - Mauritius - Accounting Team","MauritiusAccounting@vistra.com","False"
"True","Technical Security Testing","TechnicalSecurityTesting@vistra.com","False"
"True","*Email - Luxembourg - Lobelia admin","Lobelia.admin@vistra.com","False"
"True","*Email - Amsterdam - TGOD Europe BV","TGODEuropeBV@vistra.com","False"
"True","Email - Amsterdam - Greenfin","Greenfin@vistra.com","False"
"True","*Email - Vestas","VestasLogistics@vistra.com","False"
"True","Email - Hong Kong Regional Finance","Email-HongKongRegionalFinance@vistra.com","False"
"True","GER Monthly Deep Dive","GERMonthlyDeepDive@vistra.com","False"
"True","Vistra Jersey","VistraJersey@vistra.com","False"
"True","*Email - All Staff Vistra Middle East","AllStaffMiddleEast@vistra.com","False"
"True","DAC6 Spain","DAC6Spain@vistra.com","False"
"True","IN19-029 - Docusign","IN19-029-Docusign@vistra.com","False"
"True","Arista & Mojo","AristaMojo@vistra.com","False"
"True","Application inventory","GlobalClientAccountingStandardisation@vistra.com","False"
"True","ML-SG-GSR Venture","Gsr.venture.sg@vistra.com","False"
"True","*Email - Amsterdam - Helos","Helos.nl@vistra.com","False"
"True","Email - Luxembourg Team - Central and Eastern European","candeteam@vistra.com","False"
"True","*Email - Jersey Office Accounts","Email-JerseyOfficeAccounts@vistra.com","False"
"True","Email - Mauritius - Finance","mufinance@vistra.com","False"
"True","Email - All Staff Sedico Germany","AllstaffSedicoGermany@vistra.com","False"
"True","PeP L&L session","PePLLsession@vistra.com","False"
"True","agiofunds.fiz.ta","agiofunds.fiz.ta@vistra.com","False"
"True","My Formations Monitoring(L3 OPS)","MyFormations_Monitoring_L3_OPS@vistra.com","False"
"True","Email - India SSC leadership","Email-IndiaSSCleadership@vistra.com","False"
"True","GSY Vistra Exco","GSYVistraExco@vistra.com","False"
"True","Email - Mauritius - PE Fund Team","email.mupeteam@vistra.com","False"
"True","*Email - Amsterdam - Marble Ridge","Marble.Ridge@vistra.com","False"
"True","IVTEMCO - Management Accounts","IVTEMCO-ManagementAccounts@vistra.com","False"
"True","*CYPCF TEAM","CYPCFTEAM.CYP@vistra.com","False"
"True","Email - Bristol - JTC CustomerService","VTCCustomerService@vistra.com","False"
"True","MB-Laurel","MB-Laurel@vistra.com","False"
"True","Amsterdam IT Ops Helpdesk","AmsterdamITOpsHelpdesk@vistra.com","False"
"True","*Email - Jersey Client Accounting","Jerseyclientaccounts@vistra.com","False"
"True","Shelf Companies Warsaw","shelf.warsaw@vistra.com","False"
"True","*Email - Luxembourg - Sveafastigheter","Sveafastigheter.lux@vistra.com","False"
"True","Coyote Invoices VCS CEE","coyote.invoices@vistra.com","False"
"True","Sedico Deutschland","SedicoDeutschland@vistra.com","False"
"True","Email - Bristol - All Staff Vistra Limited MGW - O365","Email-Bristol-AllStaffVistraLimitedMGW-O365@vistra.com","False"
"True","Email - Bristol - All Staff VTC MGW - O365","Email-Bristol-AllStaffVTCMGW-O365@vistra.com","False"
"True","Team Dinner -11 Dec - Le Tekoma Restaurant","TeamDinner-11Dec-LeTekomaRestaurant@vistra.com","False"
"True","*Email - All Staff Vistra Guernsey","AllStaffGuernsey2@vistra.com","False"
"True","Radius Docs","RadiusDocs@vistra.com","False"
"True","Email - Bristol - imagebanksupport","imagebanksupport.bristol@vistra.com","False"
"True","*Email - Amsterdam - TM BU Mahabier","TM.BUMahabier@vistra.com","False"
"True","Clientpayroll.ind","clientpayroll.ind@vistra.com","False"
"True","*Email - Jersey Cosec","jersey.cosec@vistra.com","False"
"True","forum.fiz","forum.fiz@vistra.com","False"
"True","valadgroup VCS","valadgroup@vistra.com","False"
"True","accmansof.vcscee","accmansof.cee@vistra.com","False"
"True","*Email - Luxembourg - Axiom AIFM","axiom.aifm.lux@vistra.com","False"
"True","Policy & Best Practice Team","PolicyManagementTeam@vistra.com","False"
"True","Email - Flash Report","Flash.Report@vistra.com","False"
"True","ML-BVI-Jordans","jordans.vg@vistra.com","False"
"True","Credit Karma - Management Accounts","CreditKarma-ManagementAccounts@vistra.com","False"
"True","Email - Amsterdam GBT.nl","GBT.nl@vistra.com","False"
"True","raporty.avs","raporty.avs@vistra.com","False"
"True","*Email - Amsterdam - TCS - BU Carina van Riemsdijk","AmsterdamBUCarinaVanRiemsdijk@vistra.com","False"
"True","Email - Guernsey Sierra","sierra.gg@vistra.com","False"
"True","Email - Amsterdam gormanRupp.nl","GormanRupp.nl@vistra.com","False"
"True","Project RORA","ProjectRORA@vistra.com","False"
"True","Jaarplan 2020 local taxes","Jaarplan2020localtaxes@vistra.com","False"
"True","Email - Reading - Department - Global Services","email-reading-department-globalservices@vistra.com","False"
"True","*Email - Luxembourg - Portobello","Portobello.lux@vistra.com","False"
"True","ML-AU-Generation","Generation.au@vistra.com","False"
"True","ML-SG-Sistema","Sistemaasiafund.sg@vistra.com","False"
"True","EA Support","EA1@vistra.com","False"
"True","Test","Test@vistra.com","False"
"True","Email - Bristol - AccountsWeeklyStatistics","Bristol.AccountsWeeklyStatistics@Vistra.com","False"
"True","Revetas Otev?en? body","RevetasOtevenbody@vistra.com","False"
"True","LLS UK Accounts","accounts@vistra.com","False"
"True","Email - Bristol - formprint","formprint@vistra.com","False"
"True","Email - Mauritius - MRU Accounting TL","email.mumruaccountingtl@vistra.com","False"
"True","trigon.fiz","trigon.fiz@vistra.com","False"
"True","ML-AU-Managers","managers.au@vistra.com","False"
"True","Business","Business@vistra.com","False"
"True","ipopema.tfi","ipopema.tfi@ofiz.pl","False"
"True","Internal HR CEE","internalHR.CEE@vistra.com","False"
"True","Vistra Payroll","VistraPayroll448@vistra.com","False"
"True","*Email - Amsterdam - Promontoria","Promontoria.nl@vistra.com","False"
"True","*E-mail - Netherlands - Waymade BV","waymade.nl@vistra.com","False"
"True","Scott/Onno","ScottOnno@vistra.com","False"
"True","Email - Global - Mimecast Potential Phishing Email Alerts","MimecastPPEAlerts@vistra.com","False"
"True","CF Remediation","CFRemediation@vistra.com","False"
"True","*Email - Jersey TCB Compliance Committee","email-jersey-tcb-compliance-committee@vistra.com","False"
"True","Vistra Compliance - Africa, India & Middle East","VistraCompliance-AfricaIndiaMiddleEast@vistra.com","False"
"True","*Email - Netherlands - Invescom","Invescom.nl@vistra.com","False"
"True","Email - India Ujwal - Artiman LLP","artimanllppayroll.ind@vistra.com","False"
"True","ML-CA-Onex","onex.ca@vistra.com","False"
"True","ML-AU-Zoom","zoom.au@vistra.com","False"
"True","TestP1.C7","TestP1.C7@vistra.com","False"
"True","Email - Abodus (Jersey) Limited","AbodusJerseyLimited@vistra.com","False"
"True","Bristol - Sharing Test","bristol-sharingtest@vistra.com","False"
"True","Project SG & HK- Citrix 7.15 Deployment","ProjectSGMY-Citrix7.15Deployment@vistra.com","False"
"True","Email - Bristol - BOLD","bold.bristol@vistra.com","False"
"True","Illumio - Management Accounts","Illumio-ManagementAccounts@vistra.com","False"
"True","ML-SG-LuminereIndiaRESF1","LuminereIndiaRESF1.sg@vistra.com","False"
"True","Office refit/maintenance","Office@vistra.com","False"
"True","FATCA/CRS UK","FATCACRSUK@vistra.com","False"
"True","ML-SG-NewUnion","NewUnion.sg@vistra.com","False"
"True","Email-Cologne-IESCologne","IESCologne@vistra.com","False"
"True","Infrastructure Poland","infrastructure.poland@vistra.com","False"
"True","Internal Accounting","InternalAccounting@vistra.com","False"
"True","OCR_Iris_Ams","OCR_Iris_Ams@vistra.com","False"
"True","*Email- Luxembourg ? BPEA-REFII","BPEA-REFII.lux@vistra.com","False"
"True","Email - ITCL MUMBAI","Email-ITCLMUMBAI@vistra.com","False"
"True","US - Operations","PO-Operations@vistra.com","False"
"True","*Email - Chromeriver & FCM Support","crfcm.support@vistra.com","False"
"True","Email - Heta Funding","hetafunding@vistra.com","False"
"True","Valuations & Share Registration","ValuationsShareRegistration@vistra.com","False"
"True","ML-SYC-INS_Forward","syc.insforward@vistra.com","False"
"True","test","StaffHuba3f03@vistra.com","False"
"True","Email - Group and Regional FD","Email-GroupandRegionalFD@vistra.com","False"
"True","ML-CA-Toronto","ML-CA-Toronto@vistra.com","False"
"True","Vistra ME_BCP","VistraME_BCP@vistra.com","False"
"True","z Vistra CF Reg SEY","zOILRegSEY@oilglobal.com","False"
"True","*Email - Amsterdam - ShellTV","ShellTV.nl-ams@vistra.com","False"
"True","Funds / Capital Markets Team","FundsTeam@vistra.com","False"
"True","Vistra Reading  IT","VistraReadingIT@vistra.com","False"
"True","Musgrave Finance B.V.","Musgrave.nl@vistra.com","False"
"True","Soest IT Remediation Initiative","SoestITRemediationInitiative@vistra.com","False"
"True","CF (WIP)","CFWIP@vistra.com","False"
"True","Email - PressNL","PressNL@vistra.com","False"
"True","SGI","SGI@vistra.com","False"
"True","Vistra Legal: Legislation & Document Library","VistraLegalLegislationDocumentLibrary@vistra.com","False"
"True","*Email - Luxembourg - Helios","Helios.Lux@vistra.com","False"
"True","Email - Amsterdam Zhone.nl","Zhone.nl@vistra.com","False"
"True","Email - Frankfurt - BREOF","ML-DE-FRA-BREOF@vistra.com","False"
"True","*Email - All Staff VIstra Marine & Aviation","EmailVistraMarine@vistra.com","False"
"True","*Email - Netherlands - QIT.nl","QIT.nl@vistra.com","False"
