"name";"ipv4address";"operatingsystem";"distinguishedName";"OU"
"WAWWRK1755";"10.33.24.117";"Windows 7 Professional";"CN=WAWWRK1755,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1752";"10.33.20.166";"Windows 7 Professional";"CN=WAWWRK1752,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAW-EPSON";"10.33.2.110";"Windows 7 Professional";"CN=WAW-EPSON,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1514";"10.33.24.31";"Windows 7 Professional";"CN=WAWWRK1514,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1715";"10.33.20.154";"Windows 7 Professional";"CN=WAWWRK1715,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1771";"10.33.21.81";"Windows 7 Professional";"CN=WAWWRK1771,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1406";"10.33.20.105";"Windows 7 Professional";"CN=WAWWRK1406,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1706";"10.33.20.152";"Windows 7 Professional";"CN=WAWWRK1706,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1536";"10.33.20.130";"Windows 7 Professional";"CN=WAWWRK1536,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"COPERNICUS";"10.33.24.28";"Windows 7 Professional";"CN=COPERNICUS,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1521";"10.33.20.181";"Windows 7 Professional";"CN=WAWWRK1521,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1705";"10.33.20.151";"Windows 7 Professional";"CN=WAWWRK1705,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1622";"10.33.20.148";"Windows 7 Professional";"CN=WAWWRK1622,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1817";"10.33.24.118";"Windows 7 Professional";"CN=WAWWRK1817,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1621";"10.33.20.147";"Windows 7 Professional";"CN=WAWWRK1621,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1814";"10.33.24.70";"Windows 7 Professional";"CN=WAWWRK1814,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1320";"10.33.24.24";"Windows 7 Professional";"CN=WAWWRK1320,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1781";"10.33.24.37";"Windows 7 Professional";"CN=WAWWRK1781,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1259";"10.33.24.194";"Windows 7 Professional";"CN=WAWWRK1259,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1212";"10.33.24.84";"Windows 7 Professional";"CN=WAWWRK1212,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1782";"10.33.24.57";"Windows 7 Professional";"CN=WAWWRK1782,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1517";"10.33.20.120";"Windows 7 Professional";"CN=WAWWRK1517,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1242";"10.33.20.71";"Windows 7 Professional";"CN=WAWWRK1242,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1111";"10.33.25.121";"Windows 7 Professional";"CN=WAWWRK1111,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1313";"10.33.20.192";"Windows 7 Professional";"CN=WAWWRK1313,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1218";"10.33.20.92";"Windows 7 Professional";"CN=WAWWRK1218,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"ARISTOTLE";"10.33.24.109";"Windows 7 Professional";"CN=ARISTOTLE,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1502";"10.33.20.109";"Windows 7 Professional";"CN=WAWWRK1502,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1544";"10.33.20.179";"Windows 7 Professional";"CN=WAWWRK1544,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1542";"10.33.20.134";"Windows 7 Professional";"CN=WAWWRK1542,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1208";"10.33.20.44";"Windows 7 Professional";"CN=WAWWRK1208,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1413";"10.33.24.27";"Windows 7 Professional";"CN=WAWWRK1413,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1534";"10.33.20.129";"Windows 7 Professional";"CN=WAWWRK1534,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1148";"10.33.24.60";"Windows 7 Professional";"CN=WAWWRK1148,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1611";"10.33.20.140";"Windows 7 Professional";"CN=WAWWRK1611,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1155";"10.33.20.35";"Windows 7 Professional";"CN=WAWWRK1155,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1255";"10.33.20.81";"Windows 7 Professional";"CN=WAWWRK1255,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1774";"10.33.20.176";"Windows 7 Professional";"CN=WAWWRK1774,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1329";"10.33.20.98";"Windows 7 Professional";"CN=WAWWRK1329,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1228";"10.33.20.59";"Windows 7 Professional";"CN=WAWWRK1228,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1527";"10.33.21.56";"Windows 7 Professional";"CN=WAWWRK1527,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1404";"10.33.20.103";"Windows 7 Professional";"CN=WAWWRK1404,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1238";"10.33.20.67";"Windows 7 Professional";"CN=WAWWRK1238,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1408";"10.33.24.112";"Windows 7 Professional";"CN=WAWWRK1408,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1533";"10.33.20.128";"Windows 7 Professional";"CN=WAWWRK1533,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1403";"10.33.20.102";"Windows 7 Professional";"CN=WAWWRK1403,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1764";"10.33.20.173";"Windows 7 Professional";"CN=WAWWRK1764,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1724";"10.33.20.156";"Windows 7 Professional";"CN=WAWWRK1724,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"PRESENTATION-1";"10.33.24.105";"Windows 7 Professional";"CN=PRESENTATION-1,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1511";"10.33.20.116";"Windows 7 Professional";"CN=WAWWRK1511,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1541";"10.33.20.133";"Windows 7 Professional";"CN=WAWWRK1541,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1219";"10.33.20.52";"Windows 7 Professional";"CN=WAWWRK1219,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1631";"10.33.25.163";"Windows 7 Professional";"CN=WAWWRK1631,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1405";"10.33.20.104";"Windows 7 Professional";"CN=WAWWRK1405,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1414";"10.33.20.190";"Windows 7 Professional";"CN=WAWWRK1414,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1634";"10.33.20.84";"Windows 7 Professional";"CN=WAWWRK1634,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1251";"10.33.24.19";"Windows 7 Professional";"CN=WAWWRK1251,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1207";"10.33.24.200";"Windows 7 Professional";"CN=WAWWRK1207,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1249";"10.33.24.18";"Windows 7 Professional";"CN=WAWWRK1249,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1531";"10.33.24.35";"Windows 7 Professional";"CN=WAWWRK1531,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1211";"10.33.20.46";"Windows 7 Professional";"CN=WAWWRK1211,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1525";"10.33.28.27";"Windows 7 Professional";"CN=WAWWRK1525,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1412";"10.33.20.108";"Windows 7 Professional";"CN=WAWWRK1412,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWTEST1150";"10.10.24.59";"Windows 7 Professional";"CN=WAWTEST1150,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1507";"10.33.24.30";"Windows 7 Professional";"CN=WAWWRK1507,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1751";"10.33.20.165";"Windows 7 Professional";"CN=WAWWRK1751,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1151";"10.33.20.32";"Windows 7 Professional";"CN=WAWWRK1151,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1254";"10.33.20.195";"Windows 7 Professional";"CN=WAWWRK1254,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"PRESENTATION-2";"10.33.24.28";"Windows 7 Professional";"CN=PRESENTATION-2,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1154";"10.33.24.9";"Windows 7 Professional";"CN=WAWWRK1154,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1780";"10.33.21.24";"Windows 7 Professional";"CN=WAWWRK1780,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1213";"10.33.20.48";"Windows 7 Professional";"CN=WAWWRK1213,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1229";"10.33.20.60";"Windows 7 Professional";"CN=WAWWRK1229,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1756";"10.33.20.170";"Windows 7 Professional";"CN=WAWWRK1756,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1619";"10.33.20.145";"Windows 7 Professional";"CN=WAWWRK1619,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1503";"10.33.20.110";"Windows 7 Professional";"CN=WAWWRK1503,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1225";"10.33.20.56";"Windows 7 Professional";"CN=WAWWRK1225,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1402";"10.33.20.10";"Windows 7 Professional";"CN=WAWWRK1402,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1546";"10.33.20.135";"Windows 7 Professional";"CN=WAWWRK1546,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1318";"10.33.20.90";"Windows 7 Professional";"CN=WAWWRK1318,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1322";"10.33.24.58";"Windows 7 Professional";"CN=WAWWRK1322,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1321";"10.33.24.114";"Windows 7 Professional";"CN=WAWWRK1321,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1312";"10.33.24.22";"Windows 7 Professional";"CN=WAWWRK1312,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1234";"10.33.20.64";"Windows 7 Professional";"CN=WAWWRK1234,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1247";"10.33.20.76";"Windows 7 Professional";"CN=WAWWRK1247,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1303";"10.33.20.82";"Windows 7 Professional";"CN=WAWWRK1303,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1233";"10.33.20.63";"Windows 7 Professional";"CN=WAWWRK1233,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1504";"10.33.24.29";"Windows 7 Professional";"CN=WAWWRK1504,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1783";"10.33.20.177";"Windows 7 Professional";"CN=WAWWRK1783,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1515";"10.33.20.119";"Windows 7 Professional";"CN=WAWWRK1515,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1226";"10.33.20.57";"Windows 7 Professional";"CN=WAWWRK1226,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1407";"10.33.20.106";"Windows 7 Professional";"CN=WAWWRK1407,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1153";"10.33.20.34";"Windows 7 Professional";"CN=WAWWRK1153,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1210";"10.33.20.45";"Windows 7 Professional";"CN=WAWWRK1210,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1201";"10.33.20.74";"Windows 7 Professional";"CN=WAWWRK1201,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1606";"10.33.20.138";"Windows 7 Professional";"CN=WAWWRK1606,OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Live,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK6666";"10.10.25.124";"Windows 7 Professional";"CN=WAWWRK6666,OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1904";"10.33.25.12";"Windows 7 Professional";"CN=WAWWRK1904,OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1807";"10.33.20.187";"Windows 7 Professional";"CN=WAWWRK1807,OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1901";"10.33.24.75";"Windows 7 Professional";"CN=WAWWRK1901,OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1811";"10.33.24.67";"Windows 7 Professional";"CN=WAWWRK1811,OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1804";"10.33.20.186";"Windows 7 Professional";"CN=WAWWRK1804,OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
"WAWWRK1812";"10.33.24.68";"Windows 7 Professional";"CN=WAWWRK1812,OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=Workstations,OU=Warsaw,OU=Vistra,DC=work,DC=local"
